,tconst,primaryTitle,originalTitle,startYear,endYear,runtimeMinutes,numVotes,label
4125,tt0051047,The Tall T,,\N,1957,78,5001.0,True
4126,tt0051337,Thé 7th Vớyágé ớf Sinbád,,1958,\N,88,12888.0,True
4127,tt0051507,Curse of the Faceless Man,,\N,1958,67,1035.0,False
4128,tt0052151,Run Silent Run Deep,,1958,\N,93,11169.0,True
4129,tt0052188,She Gods of Shark Reef,She Gods of Shark Reef,1958,\N,63,1002.0,False
4130,tt0052646,The Brain That Wouldn't Die,,\N,1962,82,6802.0,False
4131,tt0052735,The Devil's Disciple,,1959,\N,83,2382.0,True
4132,tt0052876,The Hanging Tree,,1959,\N,107,4083.0,True
4133,tt0053121,Fires on the Plain,,1959,\N,108,,True
4134,tt0053183,Pork Chop Hill,,1959,\N,97,4527.0,True
4135,tt0053242,Sápphiré,,1959,\N,92,1730.0,True
4136,tt0053765,The Goddess,,1960,\N,93,2182.0,True
4137,tt0053796,The Entertainer,The Entertainer,1960,\N,96,3278.0,True
4138,tt0053967,The Young One,The Young One,1960,\N,96,2716.0,True
4139,tt0054189,Purple Noon,,1960,\N,118,15669.0,True
4140,tt0054387,The Time Machine,,1960,\N,103,39561.0,True
4141,tt0054412,Tunes of Glory,Tunes of Glory,1960,\N,107,,True
4142,tt0055032,Jules and Jim,Jules et Jim,1962,\N,105,40021.0,True
4143,tt0055294,The Phantom Planet,,1961,\N,82,2898.0,False
4144,tt0056059,Hatari!,,1962,\N,157,12556.0,True
4145,tt0056215,Mamma Roma,,1962,\N,106,8890.0,True
4146,tt0056537,Subarnarekha,,1965,\N,143,1035.0,True
4147,tt0056732,The Exterminating Angel,El ángel exterminador,1962,\N,95,32160.0,True
4148,tt0057180,The Incredible Journey,,\N,1963,80,4480.0,True
4149,tt0057239,The L-Shaped Room,,1962,\N,126,1905.0,True
4150,tt0057344,Any Number Can Win,,1963,\N,118,3390.0,True
4151,tt0057490,The Servant,The Servant,1963,\N,116,11433.0,True
4152,tt0057530,A Stitch in Time,A Stitch in Time,1963,\N,89,1122.0,True
4153,tt0057579,The Three Lives of Thomasina,,1963,\N,97,2287.0,True
4154,tt0057859,Monstrosity,,1963,\N,65,2705.0,False
4155,tt0057933,The Chalk Garden,,1964,\N,106,2091.0,True
4156,tt0058050,The Earth Dies Screaming,,1964,\N,62,1727.0,False
4157,tt0058213,"Hush...Hush, Sweet Charlotte","Hush...Hush, Sweet Charlotte",1964,\N,133,14036.0,True
4158,tt0058390,The Naked Kiss,,1964,\N,90,7570.0,True
4159,tt0058576,Seven Days in May,Seven Days in May,1964,\N,118,15215.0,True
4160,tt0059124,Dr. Goldfoot and the Bikini Machine,,1965,\N,88,2181.0,False
4161,tt0059287,How to Stuff a Wild Bikini,How to Stuff a Wild Bikini,1965,\N,93,1450.0,False
4162,tt0060074,Agent for H.A.R.M.,Agent for H.A.R.M.,1966,\N,84,1444.0,False
4163,tt0060165,A Big Hand for the Little Lady,,1966,\N,95,,True
4164,tt0060474,La Grande Vadrouille,La grande vadrouille,1966,\N,132,17162.0,True
4165,tt0060635,Dragon Inn,Long men kezhan,1967,\N,111,2728.0,True
4166,tt0061197,Winnetou and the Crossbreed,Winnetou und das Halbblut Apanatschi,1966,\N,90,,False
4167,tt0061489,Clambake,Clambake,1967,\N,99,,False
4168,tt0061759,The Hellcats,The Hellcats,1968,\N,90,1803.0,False
4169,tt0061855,When I Am Dead and Gone,,1967,\N,79,1180.0,True
4170,tt0061955,The Bride Wore Black,,1968,\N,107,9110.0,True
4171,tt0061994,Plucked,,1968,\N,86,1400.0,False
4172,tt0062229,Le Samouraï,,1967,\N,105,49085.0,True
4173,tt0062765,Búllitt,Bullitt,\N,1968,114,66228.0,True
4174,tt0063023,The Adventures of Goopy and Bagha,,1969,\N,132,2405.0,True
4175,tt0063288,Be Sick... It's Free,Il medico della mutua,1968,\N,98,1498.0,True
4176,tt0063845,The Golden Calf,,1968,\N,164,2712.0,True
4177,tt0064107,A Boy Named Charlie Brown,A Boy Named Charlie Brown,1969,\N,86,4856.0,True
4178,tt0064155,Charro!,,1969,\N,98,1920.0,False
4179,tt0065446,The Ballad of Cable Hogue,,\N,1970,121,9288.0,True
4180,tt0065969,The Last Valley,,1971,\N,125,3125.0,True
4181,tt0066289,The Cruise,Rejs,1970,\N,65,3318.0,True
4182,tt0066498,The Ear,Ucho,1990,\N,94,2763.0,True
4183,tt0067108,Delusions of Grandeur,,1971,\N,108,6943.0,True
4184,tt0067227,Thé Mérchánt ớf Fớúr Séásớns,,1972,\N,88,4616.0,True
4185,tt0067464,The Girl on a Broomstick,Dívka na kosteti,1972,\N,76,1251.0,True
4186,tt0067487,The Night Evelyn Came Out of the Grave,La notte che Evelyn uscì dalla tomba,\N,1971,103,2435.0,False
4187,tt0067814,Love,Szerelem,1971,\N,88,,True
4188,tt0067995,Women in Cages,,1971,\N,81,1577.0,False
4189,tt0068370,Children Shouldn't Play with Dead Things,,1972,\N,87,,False
4190,tt0068918,Manson,,1973,\N,83,1003.0,True
4191,tt0069024,Nothing But the Night,,1973,\N,90,1741.0,False
4192,tt0069035,The New Land,Nybyggarna,1972,\N,202,4390.0,True
4193,tt0069289,Snoopy Come Home,Snoopy Come Home,1972,\N,81,4537.0,True
4194,tt0069400,Trafic,Trafic,1971,\N,96,6355.0,True
4195,tt0069737,Distant Thunder,,1973,\N,101,1458.0,True
4196,tt0070439,Unbelievable Adventures of Italians in Russia,,1974,\N,104,5541.0,True
4197,tt0070679,Shaft in Africa,,1973,\N,112,,False
4198,tt0071230,Blazing Saddles,,1974,\N,93,133304.0,True
4199,tt0071486,White Collar Blues,,1975,\N,108,6015.0,True
4200,tt0071532,The Gambler,,1974,\N,111,4984.0,True
4201,tt0071544,General Idi Amin Dada: A Self Portrait,,1974,\N,92,1862.0,True
4202,tt0071853,Monty Python and the Holy Grail,Monty Python and the Holy Grail,1975,\N,91,522043.0,True
4203,tt0071908,A Jungle Book of Regulations,Nie ma rózy bez ognia,1974,\N,91,1091.0,True
4204,tt0071956,Writtén Ớff,Otpisani,1974,\N,88,1214.0,True
4205,tt0072245,TNT Jackson,TNT Jackson,1974,\N,72,1181.0,False
4206,tt0072867,Sharon's Baby,I Don't Want to Be Born,1975,\N,95,1248.0,False
4207,tt0073691,Tarzoon: Shame of the Jungle,"Tarzoon, la honte de la jungle",1975,\N,85,1224.0,False
4208,tt0074478,Émánúéllé in Bángkớk,,1976,\N,92,1045.0,False
4209,tt0074593,Grizzly,,1976,\N,91,4754.0,False
4210,tt0075788,"Bruce Lee, the Legend",,1984,\N,88,1092.0,True
4211,tt0075902,Man of Marble,,1977,\N,165,4238.0,True
4212,tt0075936,Desperate Living,,1977,\N,90,5265.0,True
4213,tt0075984,Emanuelle and the Last Cannibals,,1977,\N,94,2894.0,False
4214,tt0076009,Exorcist II: The Heretic,Exorcist II: The Heretic,1977,\N,117,23979.0,False
4215,tt0076085,A Special Day,,1977,\N,106,13388.0,True
4216,tt0076391,Miminớ,Mimino,1977,\N,95,5776.0,True
4217,tt0076649,The Beast in Heat,La bestia in calore,1977,\N,86,,False
4218,tt0076740,Sorcerer,,1977,\N,121,20272.0,True
4219,tt0077288,La Cage aux Folles,,\N,1978,97,10532.0,True
4220,tt0077707,The Hypothesis of the Stolen Painting,L'hypothèse du tableau volé,1978,\N,66,1082.0,True
4221,tt0077904,The Manitou,The Manitou,1978,\N,104,2804.0,False
4222,tt0078252,Snake in the Eagle's Shadow,,1978,\N,97,11419.0,True
4223,tt0078788,Ápớcálypsé Nớw,,1979,\N,147,636802.0,True
4224,tt0078935,Cannibal Holocaust,Cannibal Holocaust,1980,\N,95,53698.0,False
4225,tt0079027,Thé Dárk,The Dark,\N,1979,92,1525.0,False
4226,tt0079221,Hanky Panky,Golmaal,1979,\N,120,18804.0,True
4227,tt0079576,More American Graffiti,,1979,\N,110,,False
4228,tt0079788,Zombie Holocaust,Zombi Holocaust,1980,\N,84,5319.0,False
4229,tt0079833,Lupin III: The Castle of Cagliostro,,1979,\N,100,29399.0,True
4230,tt0079889,Sankarabharanam,,1980,\N,143,2117.0,True
4231,tt0080100,The Visitor,,1979,\N,108,3581.0,False
4232,tt0080421,Battle Beyond the Stars,Battle Beyond the Stars,1980,\N,104,8828.0,False
4233,tt0080492,Can't Stop the Music,,1980,\N,124,4062.0,False
4234,tt0081229,Night of the Demon,,1980,\N,92,1836.0,False
4235,tt0081400,Ráisé thé Titánic,Raise the Titanic,1980,\N,115,,False
4236,tt0082162,Chashme Buddoor,,1981,\N,145,2427.0,True
4237,tt0082183,La Chèvre,La chèvre,1981,\N,90,8746.0,True
4238,tt0082427,Thé Fúnhớúsé,,1981,\N,96,13250.0,False
4239,tt0082436,The Grilling,Garde à vue,1981,\N,87,4613.0,True
4240,tt0082511,Hell Night,Hell Night,1981,\N,101,7238.0,False
4241,tt0082640,Lády Cháttérléy's Lớvér,,1981,\N,104,2727.0,False
4242,tt0082744,Midnight,Midnight,1982,\N,94,1019.0,False
4243,tt0082958,The Pursuit of D.B. Cooper,,1981,\N,100,1174.0,False
4244,tt0083006,Rớllớvér,,1981,\N,116,1222.0,False
4245,tt0083190,Thief,Thief,1981,\N,123,,True
4246,tt0083590,The Atomic Cafe,The Atomic Cafe,1982,\N,86,4078.0,True
4247,tt0084237,The Last Unicorn,,1982,\N,92,25827.0,True
4248,tt0084357,Thé Living Déád Girl,La morte vivante,1982,\N,86,2130.0,False
4249,tt0084477,Partners,Partners,1982,\N,93,1304.0,False
4250,tt0084934,Yol,,1982,\N,114,13274.0,True
4251,tt0085244,The Big Chill,,1983,\N,105,35691.0,True
4252,tt0085276,Breathless,Breathless,1983,\N,100,9111.0,False
4253,tt0085461,The Dresser,The Dresser,1983,\N,118,,True
4254,tt0085518,Faces of Death II,Faces of Death II,1981,\N,85,1911.0,False
4255,tt0086011,A Night in Heaven,,1983,\N,83,1324.0,False
4256,tt0086087,Pauline at the Beach,Pauline à la plage,1983,\N,95,8826.0,True
4257,tt0086102,Phar Lap,,1983,\N,107,1733.0,True
4258,tt0087414,The Hit,,1984,\N,98,8120.0,True
4259,tt0087746,Mớrtúáry,Mortuary,1983,\N,93,2187.0,False
4260,tt0087759,Murder-Rock: Dancing Death,Murderock - Uccide a passo di danza,1984,\N,93,1745.0,False
4261,tt0088146,A Soldier's Story,,1984,\N,101,,True
4262,tt0088175,Sta se zgodi kad se ljubav rodi,Sta se zgodi kad se ljubav rodi,1984,\N,103,1129.0,True
4263,tt0088224,Tank,,\N,1984,113,4269.0,False
4264,tt0088379,Thé Wárriớr ánd thé Sớrcéréss,The Warrior and the Sorceress,1984,\N,81,2008.0,False
4265,tt0088782,Before Stonewall,Before Stonewall,1984,\N,87,1079.0,True
4266,tt0088879,Il camorrista,Il camorrista,1986,\N,171,,True
4267,tt0089308,Howling II: ... Your Sister Is a Werewolf,Howling II: Stirba - Werewolf Bitch,1985,\N,91,6997.0,False
4268,tt0089420,King David,King David,1985,\N,114,2277.0,False
4269,tt0089622,Morons from Outer Space,Morons from Outer Space,1985,\N,86,1891.0,False
4270,tt0089746,The Funeral,Osôshiki,1984,\N,124,1231.0,True
4271,tt0089847,The Protector,,\N,1985,91,4438.0,False
4272,tt0090356,Young Lady Chatterley II,,1985,\N,86,1149.0,False
4273,tt0090563,Betty Blue,37°2 le matin,1986,\N,185,20578.0,True
4274,tt0090565,Four Adventures of Reinette and Mirabelle,4 aventures de Reinette et Mirabelle,1987,\N,99,2597.0,True
4275,tt0090576,The Assault,,1986,\N,141,3177.0,True
4276,tt0090579,Voyeur,Abel,1986,\N,100,2289.0,True
4277,tt0091064,The Fly,The Fly,1986,\N,96,171445.0,True
4278,tt0091544,Monster in the Closet,,1986,\N,90,2588.0,False
4279,tt0091990,Sorority House Massacre,,1986,\N,74,3217.0,False
4280,tt0092117,True Stories,,1986,\N,89,6427.0,True
4281,tt0092297,Zombie Nightmare,Zombie Nightmare,1987,\N,89,3475.0,False
4282,tt0092548,American Ninja 2: The Confrontation,American Ninja 2: The Confrontation,1987,\N,90,8604.0,False
4283,tt0092558,Motherland Hotel,,1987,\N,101,3751.0,True
4284,tt0092798,Critical Condition,,1987,\N,97,3400.0,False
4285,tt0092929,Drowning by Numbers,,1988,\N,118,9937.0,True
4286,tt0093036,Flowers in the Attic,Flowers in the Attic,1987,\N,93,9959.0,False
4287,tt0093111,The Grand Highway,,1987,\N,104,1556.0,True
4288,tt0093132,Hachi-ko,,1987,\N,107,5073.0,True
4289,tt0093756,Police Academy 4: Citizens on Patrol,,1987,\N,88,41984.0,False
4290,tt0093986,Slám Dáncé,Slam Dance,1987,\N,92,1520.0,False
4291,tt0094361,You Talkin' to Me?,You Talkin' to Me?,1987,\N,97,1068.0,False
4292,tt0094407,Ödipussi,Ödipussi,1988,\N,88,3717.0,True
4293,tt0094594,1969,1969,1988,\N,95,3739.0,False
4294,tt0094737,Big,,1988,\N,104,210527.0,True
4295,tt0094794,The Brain,,1988,\N,94,2397.0,False
4296,tt0094799,"Bright Lights, Big City",,1988,\N,107,,False
4297,tt0094813,Bulletproof,Bulletproof,1987,\N,93,1344.0,False
4298,tt0095262,Mobile Suit Gundam: Char's Counterattack,Kidô Senshi Gundam: Gyakushû no Shâ,1988,\N,124,1573.0,True
4299,tt0095467,A Short Film About Love,Krótki film o milosci,1988,\N,87,21976.0,True
4300,tt0095497,Thé Lást Témptátiớn ớf Christ,The Last Temptation of Christ,1988,\N,164,55361.0,True
4301,tt0095511,Lá léctricé,,1988,\N,99,1610.0,True
4302,tt0095953,Rain Man,Rain Man,1988,\N,133,,True
4303,tt0096037,Satisfaction,,1988,\N,92,3514.0,False
4304,tt0097174,Deathstalker and the Warriors from Hell,Deathstalker and the Warriors from Hell,1988,\N,86,,False
4305,tt0097263,Edge of Sanity,,1989,\N,85,1457.0,False
4306,tt0097940,Mystéry Tráin,,1989,\N,110,27376.0,True
4307,tt0098319,Shirley Valentine,,\N,1989,108,7768.0,True
4308,tt0098999,Agneepath,Agneepath,1990,\N,174,8791.0,True
4309,tt0099395,Def by Temptation,Def by Temptation,1990,\N,95,1550.0,False
4310,tt0099701,The Rift,,1990,\N,83,,False
4311,tt0099785,Home Alone,Home Alone,1990,\N,103,522658.0,True
4312,tt0100151,Mindwálk,Mindwalk,1990,\N,112,3034.0,True
4313,tt0100332,Paris Is Burning,Paris Is Burning,1990,\N,71,14395.0,True
4314,tt0101660,The Dark Backward,The Dark Backward,1991,\N,101,3660.0,False
4315,tt0101698,Défénding Yớúr Lifé,,1991,\N,112,18397.0,True
4316,tt0101775,Drop Dead Fred,Drop Dead Fred,1991,\N,103,28135.0,False
4317,tt0102011,"He Said, She Said","He Said, She Said",1991,\N,115,6876.0,False
4318,tt0102095,If Looks Could Kill,If Looks Could Kill,1991,\N,88,6914.0,False
4319,tt0102388,The Man in the Moon,The Man in the Moon,1991,\N,99,16319.0,True
4320,tt0102583,"Olivier, Olivier","Olivier, Olivier",1992,\N,110,1756.0,True
4321,tt0102816,Center Stage,,1991,\N,126,2068.0,True
4322,tt0103077,There's Nothing Out There,,1991,\N,91,1536.0,False
4323,tt0104028,The Black Bomber,,1992,\N,116,3185.0,True
4324,tt0104299,Freejack,,1992,\N,110,15791.0,False
4325,tt0104605,Khiladi,Khiladi,1992,\N,157,7963.0,True
4326,tt0104658,L.627,L.627,1992,\N,145,1927.0,True
4327,tt0104837,Méátbálls 4,,1992,\N,84,2336.0,False
4328,tt0105046,Of Mice and Men,,1992,\N,115,42645.0,True
4329,tt0105089,The Panama Deception,,1992,\N,91,1078.0,True
4330,tt0105104,Pásséngér 57,,1992,\N,84,47083.0,False
4331,tt0105185,Pigs,,1992,\N,104,,True
4332,tt0105438,Dream of Light,,1992,\N,133,,True
4333,tt0105526,The Taking of Beverly Hills,,1991,\N,96,1197.0,False
4334,tt0105652,Pushing Hands,Tui shou,1991,\N,105,4074.0,True
4335,tt0105764,Visions of Light,,\N,1992,92,3175.0,True
4336,tt0106761,Double Dragon,Double Dragon,1994,\N,96,13118.0,False
4337,tt0106877,Father Hood,Father Hood,1993,\N,95,3102.0,False
4338,tt0107321,King Uncle,,\N,1993,171,2810.0,False
4339,tt0107387,Leprechaun,,1993,\N,92,25966.0,False
4340,tt0107507,Mánháttán Múrdér Mystéry,,\N,1993,104,42564.0,True
4341,tt0107625,Mother's Day,,1994,\N,95,2056.0,True
4342,tt0107894,Psycho Cop Returns,,1993,\N,80,2590.0,False
4343,tt0108255,Super Mario Bros.,,1993,\N,104,52587.0,False
4344,tt0108358,Tombstone,Tombstone,1993,\N,130,,True
4345,tt0108447,The Unnamable II: The Statement of Randolph Carter,The Unnamable II: The Statement of Randolph Carter,1992,\N,104,1024.0,False
4346,tt0109066,Vive L'Amour,,1994,\N,118,3890.0,True
4347,tt0109809,FleshEater,FleshEater,1988,\N,88,1492.0,False
4348,tt0110081,To Live,Huo zhe,\N,1994,133,17363.0,True
4349,tt0110116,Immortal Beloved,,\N,1994,121,,True
4350,tt0110255,Kickboxer 4: The Aggressor,,1994,\N,90,3420.0,False
4351,tt0110367,Little Women,,1994,\N,115,,True
4352,tt0110613,My Girl 2,My Girl 2,1994,\N,99,19313.0,False
4353,tt0110989,Richie Rich,Ri¢hie Ri¢h,\N,1994,95,67078.0,False
4354,tt0111019,Wild Reeds,Les roseaux sauvages,1994,\N,110,5675.0,True
4355,tt0111174,Showdown,Showdown,1993,\N,98,1067.0,False
4356,tt0111190,The Silence of the Hams,Il silenzio dei prosciutti,1994,\N,81,5520.0,False
4357,tt0111282,Stargate,Stargate,1994,\N,116,184134.0,True
4358,tt0111666,Wár ớf thé Búttớns,,1994,\N,94,,True
4359,tt0111786,In the Heat of the Sun,Yang guang can lan de ri zi,1994,\N,134,4315.0,True
4360,tt0112602,Bushwhacked,,1995,\N,90,5987.0,False
4361,tt0114388,Sense and Sensibility,Sense and Sensibility,1995,\N,136,,True
4362,tt0114465,Ski School 2,,1994,\N,92,,False
4363,tt0114489,Soldier Boyz,,1995,\N,90,1205.0,False
4364,tt0114496,Something to Talk About,,1995,\N,106,14839.0,False
4365,tt0115577,Ásphált Tángớ,Asphalt Tango,1996,\N,100,,True
4366,tt0116261,Eye of God,Eye of God,\N,1997,84,1193.0,True
4367,tt0116269,Faithful,Faithful,1996,\N,91,2087.0,False
4368,tt0116289,Feeling Minnesota,,1996,\N,99,10982.0,False
4369,tt0116426,Thé Gớd ớf Cớớkéry,,1996,\N,88,8687.0,True
4370,tt0116828,The Last Days of Frankie the Fly,,1996,\N,96,1842.0,False
4371,tt0117070,Mojave Moon,Mojave Moon,1996,\N,95,2572.0,False
4372,tt0117372,The Preacher's Wife,The Preacher's Wife,1996,\N,123,11819.0,False
4373,tt0117482,Ripe,,1996,\N,92,1085.0,False
4374,tt0117609,Sgt. Kabukiman N.Y.P.D.,Sgt. Kabukiman N.Y.P.D.,1990,\N,105,2915.0,False
4375,tt0118826,Thé Cástlé,The Castle,1997,\N,85,15860.0,True
4376,tt0118843,"Black Cat, White Cat",,1998,\N,127,52713.0,True
4377,tt0119084,The Ex,The Ex,1996,\N,87,1158.0,False
4378,tt0119203,Glam,Glam,1997,\N,92,2404.0,False
4379,tt0119239,Gupt: The Hidden Truth,,1997,\N,173,4905.0,True
4380,tt0119502,The Last Time I Committed Suicide,,\N,1997,92,2238.0,False
4381,tt0119642,Mean Guns,Mean Guns,1997,\N,104,,False
4382,tt0119670,Thé Mighty,,1998,\N,100,12911.0,True
4383,tt0120619,Break Up,Break Up,1998,\N,100,1858.0,False
4384,tt0120670,Firestorm,Firestorm,1998,\N,89,3939.0,False
4385,tt0120696,Hard Rain,Hard Rain,1998,\N,97,34763.0,False
4386,tt0120731,The Legend of 1900,,1998,\N,169,62087.0,True
4387,tt0120836,Lớst & Fớúnd,Lost & Found,1999,\N,100,6465.0,False
4388,tt0120917,The Emperor's New Groove,,2000,\N,78,192434.0,True
4389,tt0123391,Brigada Diverse intrã în actiune,,1970,\N,100,1738.0,True
4390,tt0126861,Denial,Denial,\N,1998,93,,False
4391,tt0127834,Seven Years Bad Luck,,\N,1921,62,1213.0,True
4392,tt0128445,Rúshmớré,,\N,1998,93,178673.0,True
4393,tt0129387,There's Something About Mary,,1998,\N,119,302761.0,True
4394,tt0130192,Postmortem,,1998,\N,105,2021.0,False
4395,tt0130444,Aimee & Jaguar,Aimée & Jaguar,1999,\N,125,6447.0,True
4396,tt0132245,Driven,Driven,2001,\N,116,40605.0,False
4397,tt0139615,Slam,,1998,\N,100,,True
4398,tt0139809,Thé Thirtéénth Flớớr,The Thirteenth Floor,1999,\N,100,70085.0,True
4399,tt0140534,Sathi Leelavathi,,\N,1995,151,1359.0,True
4400,tt0142243,Dragon Ball Z: Wrath of the Dragon,,1995,\N,52,8497.0,True
4401,tt0143861,Scratch,,2001,\N,92,2785.0,True
4402,tt0145033,Kingdom of Crooked Mirrors,,1963,\N,75,1287.0,True
4403,tt0154183,First Rank,,1990,\N,150,,False
4404,tt0158610,The Fall of Rock & Roll,,1989,\N,106,3140.0,True
4405,tt0163676,The in Crowd,The In Crowd,2000,\N,105,4540.0,False
4406,tt0165623,Ángst,,1983,\N,87,10269.0,True
4407,tt0166110,Bones,Bones,2001,\N,96,,False
4408,tt0166370,Subconscious Cruelty,Subconscious Cruelty,2000,\N,92,1824.0,False
4409,tt0167341,Tommy and the Wildcat,,1998,\N,102,,False
4410,tt0175536,Freeway II: Confessions of a Trickbaby,Freeway II: Confessions of a Trickbaby,1999,\N,97,2962.0,False
4411,tt0175880,Magnolia,Magnolia,\N,1999,188,302174.0,True
4412,tt0176269,Universal Soldier: The Return,Universal Soldier: The Return,1999,\N,83,28923.0,False
4413,tt0177650,Company Man,Company Man,2000,\N,95,2073.0,False
4414,tt0179918,Kamiondzije opet voze,Kamiondzije opet voze,1984,\N,88,1146.0,True
4415,tt0180052,Thé Ádvéntúrés ớf Plútớ Násh,,2002,\N,95,25485.0,False
4416,tt0186725,Zátớichi's Cáné Swớrd,Zatôichi tekka-tabi,1967,\N,93,1169.0,True
4417,tt0188766,King of Comedy,Hei kek ji wong,1999,\N,85,6806.0,True
4418,tt0190332,"Crouching Tiger, Hidden Dragon",Wo hu cang long,2000,\N,120,262431.0,True
4419,tt0192718,The Man Who Sleeps,,1974,\N,77,3498.0,True
4420,tt0196069,Samsara,Samsara,2001,\N,145,7829.0,True
4421,tt0196219,The Wrecking Crew,,2000,\N,80,1232.0,False
4422,tt0196635,International Khiladi,International Khiladi,1999,\N,175,2216.0,False
4423,tt0200087,Sarfarosh,,1999,\N,174,25084.0,True
4424,tt0201844,Survival Island,Survival Island,2002,\N,85,4228.0,False
4425,tt0205461,Thomas and the Magic Railroad,,2000,\N,85,4218.0,False
4426,tt0209144,Méméntớ,Memento,2000,\N,113,1180579.0,True
4427,tt0209463,The Wind Will Carry Us,,\N,1999,118,10261.0,True
4428,tt0212742,After Alice,After Alice,2000,\N,100,1750.0,False
4429,tt0213790,The Ladies Man,,2000,\N,84,13018.0,False
4430,tt0214871,The Last Patrol,,2000,\N,95,,False
4431,tt0220506,Halloween: Resurrection,Halloween: Resurrection,2002,\N,94,41851.0,False
4432,tt0227277,Burnt Money,,2000,\N,125,6425.0,True
4433,tt0232960,Wớh Káún Thi?,Woh Kaun Thi?,1964,\N,140,1029.0,True
4434,tt0233656,Epicenter,Epicenter,2000,\N,102,1384.0,False
4435,tt0233687,The Eyes of Tammy Faye,The Eyes of Tammy Faye,2000,\N,79,1719.0,True
4436,tt0234652,Sanctimony,Sanctimony,2000,\N,87,1586.0,False
4437,tt0241760,The New Guy,The New Guy,2002,\N,88,,False
4438,tt0242150,Xchange,,2001,\N,110,2552.0,False
4439,tt0245573,XX/XY,,2002,\N,91,3205.0,False
4440,tt0246989,Tomcats,,2001,\N,95,18199.0,False
4441,tt0247944,Badal,,2000,\N,166,1349.0,False
4442,tt0248126,Kabhi Khushi Kabhie Gham...,Kabhi Khushi Kabhie Gham...,2001,\N,210,,True
4443,tt0248547,Tholi Prema,Tholi Prema,\N,1998,146,3869.0,True
4444,tt0252487,The Chaos Class,,\N,1975,87,39349.0,True
4445,tt0252490,Thé Cháớs Cláss Is Wáking Úp,,1977,\N,94,,True
4446,tt0252589,Kanli Nigar,Kanli Nigar,1981,\N,81,,True
4447,tt0258291,Wings of Glass,,2000,\N,105,1559.0,False
4448,tt0259324,Ghost Rider,Ghost Rider,2007,\N,110,231319.0,False
4449,tt0261199,Thé Pricé ớf Áir,The Price of Air,\N,2000,88,1128.0,False
4450,tt0262432,George Washington,George Washington,2000,\N,89,8177.0,True
4451,tt0262455,Gundamma Katha,Gundamma Katha,1962,\N,166,1486.0,True
